,AlphaBulletCapDot,AlphaBulletCapPar,AlphaBulletDot,AlphaBulletPar,ArticleNo,Class,DigitBulletDot,DigitBulletPar,Filename,FirstPatternOffset,FirstWordInCapitalOffset,LongestMatchingPattern,MatchedPatternsCount,MatchingBigrams,MatchingUnigrams,OrgMatchingBigrams,OrgMatchingUnigrams,OrgPrediction,OrgTotalMatchingCharacters,PrevAlphaBulletCapDot,PrevAlphaBulletCapPar,PrevAlphaBulletDot,PrevAlphaBulletPar,PrevDigitBulletDot,PrevDigitBulletPar,RawParagraph,RawParagraphLength,RespAPrediction,StemmedParagraph,StemmedParagraphLength,SumMatchingEntries,SumMatchingEntriesLength,TotalMatchingCharacters,TotalMatchingRatio,TotalPrediction,UnqMatchedPatternsCount,UnqMatchingBigrams,UnqMatchingUnigrams,WordsInCapital
178,0,0,0,0,18,NoIdea,0,0,20080100017.pdf,0,3,10,4,0,4,0,0,Non-Org,0,0,0,0,0,0,0,Στον κλάδο Δ.Ε. Διοικητικού – Λογιστικού κατατάσσονται οι υπηρετούντες υπάλληλοι των κλάδων Δ.Ε.,96,Non-RespA,ΣΤΟΝ ΚΛΑΔ Δ.Ε. ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ ΚΑΤΑΤΑΣΣ ΥΠΗΡΕΤΟΥΝΤ ΥΠΑΛΛΗΛ ΚΛΑΔ Δ.Ε.,67,10,56,24,0.3582089552,RespA,3,0,3,4
179,0,0,0,0,18,NoIdea,0,0,20080100017.pdf,0,2,6,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Διοικητικού – Λογιστικού, Δ.Ε. Διοικητικού.",43,Non-RespA,ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ Δ.Ε. ΔΙΟΙΚΗΤΙΚΟΥ.,32,2,12,6,0.1875,RespA,1,0,1,3
180,0,0,0,0,19,NoIdea,0,0,20080100017.pdf,0,2,15,4,2,2,0,0,Non-Org,0,0,0,0,0,0,0,"Μεταβατικές Διατάξεις
1. Η έναρξη της διοικητικής και οικονομικής υποστήριξης της Γ.Γ.Ι.Φ. από τη Διεύθυνση Διοικητικού –Οικονομικού και Οργάνωσης πραγματοποιείται το αργότερο 
εντός τριών (3) ετών από την ισχύ του παρόντος.",224,Non-RespA,ΜΕΤΑΒΑΤ ΔΙΑΤΑΞ 1. ΕΝΑΡΞ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΥΠΟΣΤΗΡΙΞ Γ.Γ.Ι.Φ. ΔΙΕΥΘΥΝΣ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΟΡΓΑΝΩΣ ΠΡΑΓΜΑΤΟΠΟΙΕΙΤΑ ΤΡ 3 ΕΤ ΙΣΧ ΠΑΡΟΝΤΟΣ.,129,88,764,46,0.3565891473,Org,3,1,2,7
181,0,0,0,0,19,NoIdea,0,0,20080100017.pdf,0,0,8,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Η ίδια ημερομηνία ισχύει και για την εφαρμογή του 
εδαφίου α΄ της παραγράφου 3 του άρθρου 9 του 
ν. 3491/2006.",110,Non-RespA,Η ΙΔΙ ΗΜΕΡΟΜΗΝ ΙΣΧΥ ΕΦΑΡΜΟΓ ΕΔΑΦ Α ΠΑΡΑΓΡΑΦ 3 ΑΡΘΡ 9 Ν. 3491 2006.,66,3,24,8,0.1212121212,Org,1,0,1,0
182,0,0,0,0,20,NoIdea,0,0,20080100017.pdf,0,2,16,2,2,0,0,1,Non-Org,5,0,0,0,0,0,0,"Καταργούμενες Διατάξεις
Από την έναρξη ισχύος του παρόντος καταργούνται 
οι ρυθμίσεις του π.δ. 320/1988 (Φ.Ε.Κ. 149 Α΄), που αφορούν στη Γενική Γραμματεία Ισότητας των Φύλων και 
ειδικότερα τα άρθρα 22 έως και 27, η παρ. 7 του άρθρου 
33, η παρ. 5 του άρθρου 34 και η παρ. 8 του άρθρου 35.",289,Non-RespA,ΚΑΤΑΡΓΟΥΜΕΝ ΔΙΑΤΑΞ ΕΝΑΡΞ ΙΣΧΥ ΠΑΡΟΝΤ ΚΑΤΑΡΓ ΡΥΘΜΙΣ Π.Δ. 320 1988 Φ.Ε.Κ. 149 Α ΑΦΟΡ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛ ΕΙΔΙΚ ΑΡΘΡ 22 27 ΠΑΡ. 7 ΑΡΘΡ 33 ΠΑΡ. 5 ΑΡΘΡ 34 ΠΑΡ. 8 ΑΡΘΡ 35.,172,10,130,26,0.1511627907,RespA,2,2,0,8
183,0,0,0,0,20,NoIdea,0,0,20080100017.pdf,0,0,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Καταργείται επίσης κάθε άλλη ρύθμιση που έρχεται σε 
αντίθεση με τις διατάξεις του παρόντος.",92,Non-RespA,ΚΑΤΑΡΓΕΙΤΑ ΡΥΘΜΙΣ ΕΡΧ ΑΝΤΙΘΕΣ ΔΙΑΤΑΞ ΠΑΡΟΝΤΟΣ.,46,0,0,0,0,RespA,0,0,0,0
184,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,17,9,6,3,0,1,Non-Org,6,0,0,0,0,0,0,"Παράρτημα Σύνθεσης Υπηρεσιακών Μονάδων
Προσαρτάται και αποτελεί αναπόσπαστο τμήμα του 
παρόντος διατάγματος Παράρτημα Σύνθεσης Υπηρεσιακών Μονάδων στο οποίο απεικονίζεται η κατανομή των 
θέσεων προσωπικού της Γενικής Γραμματείας Ισότητας 
των Φύλων.",249,Non-RespA,ΠΑΡΑΡΤΗΜ ΣΥΝΘΕΣ ΥΠΗΡΕΣΙΑΚ ΜΟΝΑΔ ΠΡΟΣΑΡΤ ΑΠΟΤΕΛ ΑΝΑΠΟΣΠΑΣΤ ΤΜΗΜ ΠΑΡΟΝΤ ΔΙΑΤΑΓΜ ΠΑΡΑΡΤΗΜ ΣΥΝΘΕΣ ΥΠΗΡΕΣΙΑΚ ΜΟΝΑΔ ΑΠΕΙΚΟΝΙΖ ΚΑΤΑΝΟΜ ΘΕΣ ΠΡΟΣΩΠ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,168,29,332,109,0.6488095238,RespA,7,5,2,12
185,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,15,2,1,1,0,0,Non-Org,0,0,0,0,0,0,0,"154 
ΕΦΗΜΕΡΙΣ ΤΗΣ ΚΥΒΕΡΝΗΣΕΩΣ (ΤΕΥΧΟΣ ΠΡΩΤΟ) 
Παράρτημα σύνθεσης υπηρεσιακών μονάδων σε θέσεις προσωπικού.",106,Non-RespA,154 ΕΦΗΜΕΡΙΣ ΚΥΒΕΡΝΗΣ ΤΕΥΧ ΠΡΩΤ ΠΑΡΑΡΤΗΜ ΣΥΝΘΕΣ ΥΠΗΡΕΣΙΑΚ ΜΟΝΑΔ ΘΕΣ ΠΡΟΣΩΠΙΚΟΥ.,79,12,117,21,0.2658227848,RespA,2,1,1,6
186,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,10,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Συμβουλευτικής
Π.Ε.",19,Non-RespA,ΣΥΜΒΟΥΛΕΥΤ Π.Ε.,15,3,30,10,0.6666666667,RespA,1,0,1,1
187,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,15,1,1,0,0,0,Non-Org,0,0,0,0,0,0,0,"Διοικητικού–
Οικονομικού
Π.Ε.",29,Non-RespA,ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ Π.Ε.,20,6,90,15,0.75,RespA,1,1,0,2
188,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,8,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Πληροφορικής
Π.Ε.",17,Non-RespA,ΠΛΗΡΟΦΟΡ Π.Ε.,13,41,328,8,0.6153846154,RespA,1,0,1,1
189,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Βιβλιοθηκονομίας
Τ.Ε.",21,Non-RespA,ΒΙΒΛΙΟΘΗΚΟΝΟΜ Τ.Ε.,18,0,0,0,0,RespA,0,0,0,1
190,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Κοινωνικού
Τ.Ε.",15,Non-RespA,ΚΟΙΝΩΝ Τ.Ε.,11,0,0,0,0,RespA,0,0,0,1
191,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"ΔιοικητικούΛογιστικού
Τ.Ε.",26,Non-RespA,ΔΙΟΙΚΗΤΙΚΟΥΛΟΓΙΣΤ Τ.Ε.,22,0,0,0,0,RespA,0,0,0,1
193,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,9,4,0,4,0,0,Non-Org,0,0,0,0,0,0,0,"Γραμματέα: 
Αυτοτελές Γραφείο Επικοινωνίας & 
Δημοσίων Σχέσεων
ΓΕΝΙΚΗ Δ/ΝΣΗ ΣΥΝΤΟΝΙΣΜΟΥ:",88,Non-RespA,ΓΡΑΜΜΑΤ ΑΥΤΟΤΕΛ ΓΡΑΦΕΙ ΕΠΙΚΟΙΝΩΝ ΔΗΜΟΣ ΣΧΕΣ ΓΕΝΙΚ Δ ΝΣ ΣΥΝΤΟΝΙΣΜ,64,41,338,31,0.484375,RespA,4,0,4,9
194,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,2,0,2,0,0,Non-Org,0,0,0,0,0,0,0,"ΝΣΗ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ, ΑΝΑΠΤΥΞΗΣ & ΑΠΑΣΧΟΛΗΣΗΣ:",45,Non-RespA,ΝΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΑΠΑΣΧΟΛΗΣ,34,24,300,22,0.6470588235,RespA,2,0,2,3
195,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,5,1,4,0,0,Non-Org,0,0,0,0,0,0,0,"Τμήμα Προγραμματισμού & Ανάπτυξης
Τμήμα Εκπαίδευσης & Κατάρτισης
Τμήμα Απασχόλησης
Δ/ΝΣΗ ΕΡΓΑΣΙΑΚΩΝ ΣΧΕΣΕΩΝ & 
ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ:",132,Non-RespA,ΤΜΗΜ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΤΜΗΜ ΕΚΠΑΙΔΕΥΣ ΚΑΤΑΡΤΙΣ ΤΜΗΜ ΑΠΑΣΧΟΛΗΣ Δ ΝΣ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΠΟΛΙΤ,97,107,1014,52,0.5360824742,RespA,5,1,4,13
196,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,14,7,2,5,0,2,Non-Org,12,0,0,0,0,0,0,"Τμήμα Εργασιακών Σχέσεων & Κοινωνικής Ασφάλισης 
Τμήμα Κοινωνικής Προστασίας & 
Υγείας
Τμήμα Αντιμετώπισης της Βίας 
λόγω Φύλου
Συμβουλευτικά Κέντρα
Δ/ΝΣΗ ΤΕΚΜΗΡΙΩΣΗΣ & ΠΛΗΡΟΦΟΡΗΣΗΣ:",182,Non-RespA,ΤΜΗΜ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΑΣΦΑΛΙΣ ΤΜΗΜ ΚΟΙΝΩΝ ΠΡΟΣΤΑΣ ΥΓΕΙ ΤΜΗΜ ΑΝΤΙΜΕΤΩΠΙΣ ΒΙ ΦΥΛ ΣΥΜΒΟΥΛΕΥΤ ΚΕΝΤΡ Δ ΝΣ ΤΕΚΜΗΡΙΩΣ ΠΛΗΡΟΦΟΡΗΣ,125,52,469,71,0.568,RespA,7,2,5,18
197,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,14,4,1,3,0,0,Non-Org,0,0,0,0,0,0,0,"Τμήμα Τεκμηρίωσης
Τμήμα Πληροφόρησης
Τμήμα Βιβλιοθήκης
Δ/ΝΣΗ ΕΥΡΩΠΑΪΚΗΣ ΠΟΛΙΤΙΚΗΣ & 
ΔΙΕΘΝΟΥΣ ΣΥΝΕΡΓΑΣΙΑΣ:",106,Non-RespA,ΤΜΗΜ ΤΕΚΜΗΡΙΩΣ ΤΜΗΜ ΠΛΗΡΟΦΟΡΗΣ ΤΜΗΜ ΒΙΒΛΙΟΘΗΚ Δ ΝΣ ΕΥΡΩΠΑΪΚΗΣ ΠΟΛΙΤ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ,82,84,705,41,0.5,RespA,4,1,3,11
198,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,15,4,1,3,0,1,Non-Org,8,0,0,0,0,0,0,"Τμήμα Ευρωπαϊκής Πολιτικής
Τμήμα Διεθνούς Συνεργασίας & Διεθνών Οργανισμών
Δ/ΝΣΗ ΔΙΟΙΚΗΤΙΚΟΥ – ΟΙΚΟΝΟΜΙΚΟΥ & ΟΡΓΑΝΩΣΗΣ:",119,RespA,ΤΜΗΜ ΕΥΡΩΠΑΙΚ ΠΟΛΙΤ ΤΜΗΜ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΟΡΓΑΝΙΣΜ Δ ΝΣ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΟΡΓΑΝΩΣ,83,116,938,38,0.4578313253,RespA,4,1,3,12
200,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,0,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,ΒιβλιοθηΔ.Ε.,12,Non-RespA,ΒΙΒΛΙΟΘΗΔ.Ε.,12,0,0,0,0,RespA,0,0,0,0
201,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,4,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Διοικητικού–
κονομίΛογιστιας
κού
Δ.Ε.",37,Non-RespA,ΔΙΟΙΚΗΤ ΚΟΝΟΜΙΛΟΓΙΣΤ Κ Δ.Ε.,27,0,0,0,0,RespA,0,0,0,1
202,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,1,Non-Org,6,0,0,0,0,0,0,"Προσωπικού Η/Υ
Δ.Ε.",19,Non-RespA,ΠΡΟΣΩΠ Υ Δ.Ε.,13,0,0,0,0,RespA,0,0,0,3
203,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,6,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Τεχνικών
Υ.Ε.",13,Non-RespA,ΤΕΧΝΙΚ Υ.Ε.,11,32,192,6,0.5454545455,RespA,1,0,1,1
204,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Επιμελητών
Υ.Ε.",15,Non-RespA,ΕΠΙΜΕΛΗΤ Υ.Ε.,13,0,0,0,0,RespA,0,0,0,1
205,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Εργατών
Υ.Ε.",12,Non-RespA,ΕΡΓΑΤ Υ.Ε.,10,0,0,0,0,RespA,0,0,0,1
206,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,10,1,0,1,0,1,Non-Org,6,0,0,0,0,0,0,"Προσωπικού 
Καθαριότητας
Ι.Δ.Α.Χ.",33,Non-RespA,ΠΡΟΣΩΠ ΚΑΘΑΡΙΟΤΗΤ Ι.Δ.Α.Χ.,26,4,40,10,0.3846153846,RespA,1,0,1,2
208,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,9,4,0,4,0,0,Non-Org,0,0,0,0,0,0,0,"Γραμματέα: 
Αυτοτελές Γραφείο Επικοινωνίας 
& Δημοσίων Σχέσεων
ΓΕΝΙΚΗ Δ/ΝΣΗ ΣΥΝΤΟΝΙΣΜΟΥ:",88,Non-RespA,ΓΡΑΜΜΑΤ ΑΥΤΟΤΕΛ ΓΡΑΦΕΙ ΕΠΙΚΟΙΝΩΝ ΔΗΜΟΣ ΣΧΕΣ ΓΕΝΙΚ Δ ΝΣ ΣΥΝΤΟΝΙΣΜ,64,41,338,31,0.484375,RespA,4,0,4,9
209,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,2,0,2,0,0,Non-Org,0,0,0,0,0,0,0,"ΝΣΗ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ, 
ΑΝΑΠΤΥΞΗΣ & ΑΠΑΣΧΟΛΗΣΗΣ:",46,Non-RespA,ΝΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΑΠΑΣΧΟΛΗΣ,34,24,300,22,0.6470588235,RespA,2,0,2,3
210,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,5,1,4,0,0,Non-Org,0,0,0,0,0,0,0,"Τμήμα Προγραμματισμού & Ανάπτυξης
Τμήμα Εκπαίδευσης & Κατάρτισης
Τμήμα Απασχόλησης
Δ/ΝΣΗ ΕΡΓΑΣΙΑΚΩΝ ΣΧΕΣΕΩΝ & 
ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ:",132,Non-RespA,ΤΜΗΜ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΤΜΗΜ ΕΚΠΑΙΔΕΥΣ ΚΑΤΑΡΤΙΣ ΤΜΗΜ ΑΠΑΣΧΟΛΗΣ Δ ΝΣ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΠΟΛΙΤ,97,107,1014,52,0.5360824742,RespA,5,1,4,13
211,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,14,7,2,5,0,2,Non-Org,12,0,0,0,0,0,0,"Τμήμα Εργασιακών Σχέσεων & 
Κοινωνικής Ασφάλισης 
Τμήμα Κοινωνικής Προστασίας 
& Υγείας
Τμήμα Αντιμετώπισης κατά Βίας 
λόγω Φύλου
Συμβουλευτικά Κέντρα
Δ/ΝΣΗ ΤΕΚΜΗΡΙΩΣΗΣ & ΠΛΗΡΟΦΟΡΗΣΗΣ:",184,Non-RespA,ΤΜΗΜ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΑΣΦΑΛΙΣ ΤΜΗΜ ΚΟΙΝΩΝ ΠΡΟΣΤΑΣ ΥΓΕΙ ΤΜΗΜ ΑΝΤΙΜΕΤΩΠΙΣ ΒΙ ΦΥΛ ΣΥΜΒΟΥΛΕΥΤ ΚΕΝΤΡ Δ ΝΣ ΤΕΚΜΗΡΙΩΣ ΠΛΗΡΟΦΟΡΗΣ,125,52,469,71,0.568,RespA,7,2,5,18
212,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,14,4,1,3,0,0,Non-Org,0,0,0,0,0,0,0,"Τμήμα Τεκμηρίωσης
Τμήμα Πληροφόρησης
Τμήμα Βιβλιοθήκης
Δ/ΝΣΗ ΕΥΡΩΠΑΪΚΗΣ ΠΟΛΙΤΙΚΗΣ 
& ΔΙΕΘΝΟΥΣ ΣΥΝΕΡΓΑΣΙΑΣ:",106,Non-RespA,ΤΜΗΜ ΤΕΚΜΗΡΙΩΣ ΤΜΗΜ ΠΛΗΡΟΦΟΡΗΣ ΤΜΗΜ ΒΙΒΛΙΟΘΗΚ Δ ΝΣ ΕΥΡΩΠΑΪΚΗΣ ΠΟΛΙΤ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ,82,84,705,41,0.5,RespA,4,1,3,11
213,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,15,4,1,3,0,1,Non-Org,8,0,0,0,0,0,0,"Τμήμα Ευρωπαϊκής Πολιτικής
Τμήμα Διεθνούς Συνεργασίας & 
Διεθνών Οργανισμών
Δ/ΝΣΗ ΔΙΟΙΚΗΤΙΚΟΥ – ΟΙΚΟΝΟΜΙΚΟΥ & ΟΡΓΑΝΩΣΗΣ:",120,Non-RespA,ΤΜΗΜ ΕΥΡΩΠΑΙΚ ΠΟΛΙΤ ΤΜΗΜ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΟΡΓΑΝΙΣΜ Δ ΝΣ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΟΡΓΑΝΩΣ,83,116,938,38,0.4578313253,RespA,4,1,3,12
214,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,17,9,5,4,0,1,Non-Org,9,0,0,0,0,0,0,"Τμήμα Διοικητικού
Τμήμα Οικονομικού & Διαχείρισης Υλικού
Τμήμα Πληροφορικής & Τεχνικής 
Υποστήριξης
Τμήμα Ποιότητας & Αποδοτικότητας
Τμήμα Γραμματείας
ΝΟΜΙΚΟ ΤΜΗΜΑ
ΣΥΝΟΛΟ ΘΕΣΕΩΝ ΚΑΤΑ ΚΛΑΔΟ
1
18
3
3
156 
ΕΦΗΜΕΡΙΣ ΤΗΣ ΚΥΒΕΡΝΗΣΕΩΣ (ΤΕΥΧΟΣ ΠΡΩΤΟ) 
ΟΡΓΑΝΙΚΕΣ ΜΟΝΑΔΕΣ
Ι.Δ.Α.Χ.",270,Non-RespA,ΤΜΗΜ ΔΙΟΙΚΗΤ ΤΜΗΜ ΟΙΚΟΝΟΜ ΔΙΑΧΕΙΡΙΣ ΥΛ ΤΜΗΜ ΠΛΗΡΟΦΟΡ ΤΕΧΝΙΚ ΥΠΟΣΤΗΡΙΞ ΤΜΗΜ ΠΟΙΟΤΗΤ ΑΠΟΔΟΤΙΚΟΤΗΤ ΤΜΗΜ ΓΡΑΜΜΑΤΕΙ ΝΟΜ ΤΜΗΜ ΣΥΝΟΛ ΘΕΣ ΚΛΑΔ 1 18 3 3 156 ΕΦΗΜΕΡΙΣ ΚΥΒΕΡΝΗΣ ΤΕΥΧ ΠΡΩΤ ΟΡΓΑΝ ΜΟΝΑΔ Ι.Δ.Α.Χ.,196,91,835,99,0.5051020408,RespA,9,5,4,28
215,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,4,3,1,0,2,Non-Org,12,0,0,0,0,0,0,"Βοηθητικού 
Προσωπικού
Προσωπικό με 
Σχέση Έμμισθης 
Εντολής:",61,Non-RespA,ΒΟΗΘΗΤ ΠΡΟΣΩΠ ΠΡΟΣΩΠ ΣΧΕΣ ΕΜΜΙΣΘ ΕΝΤΟΛ,38,16,156,42,1.105263158,Irrelevant,4,3,1,5
216,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,7,4,0,4,0,0,Non-Org,0,0,0,0,0,0,0,"Δικηγόροι
ΤΕΛΙΚΟ 
ΣΥΝΟΛΟ ΘΕΣΕΩΝ 
ΚΑΤΑ ΜΟΝΑΔΑ
Μονάδες Υπαγόμενες στο Γεν.",72,Non-RespA,ΔΙΚΗΓΟΡ ΤΕΛΙΚ ΣΥΝΟΛ ΘΕΣ ΜΟΝΑΔ ΜΟΝΑΔ ΥΠΑΓΟΜΕΝ ΓΕΝ.,49,34,176,22,0.4489795918,Irrelevant,3,0,3,8
217,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,9,4,0,4,0,0,Non-Org,0,0,0,0,0,0,0,"Γραμματέα: 
Αυτοτελές Γραφείο Επικοινωνίας 
& Δημοσίων Σχέσεων
ΓΕΝΙΚΗ Δ/ΝΣΗ ΣΥΝΤΟΝΙΣΜΟΥ:",88,Non-RespA,ΓΡΑΜΜΑΤ ΑΥΤΟΤΕΛ ΓΡΑΦΕΙ ΕΠΙΚΟΙΝΩΝ ΔΗΜΟΣ ΣΧΕΣ ΓΕΝΙΚ Δ ΝΣ ΣΥΝΤΟΝΙΣΜ,64,41,338,31,0.484375,Irrelevant,4,0,4,9
218,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,2,0,2,0,0,Non-Org,0,0,0,0,0,0,0,"ΝΣΗ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ, 
ΑΝΑΠΤΥΞΗΣ & ΑΠΑΣΧΟΛΗΣΗΣ:",46,Non-RespA,ΝΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΑΠΑΣΧΟΛΗΣ,34,24,300,22,0.6470588235,Irrelevant,2,0,2,3
219,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,13,5,1,4,0,0,Non-Org,0,0,0,0,0,0,0,"Τμήμα Προγραμματισμού & Ανάπτυξης
Τμήμα Εκπαίδευσης & Κατάρτισης
Τμήμα Απασχόλησης
Δ/ΝΣΗ ΕΡΓΑΣΙΑΚΩΝ ΣΧΕΣΕΩΝ & 
ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ:",132,Non-RespA,ΤΜΗΜ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΤΜΗΜ ΕΚΠΑΙΔΕΥΣ ΚΑΤΑΡΤΙΣ ΤΜΗΜ ΑΠΑΣΧΟΛΗΣ Δ ΝΣ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΠΟΛΙΤ,97,107,1014,52,0.5360824742,Irrelevant,5,1,4,13
220,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,14,7,2,5,0,2,Non-Org,12,0,0,0,0,0,0,"Τμήμα Εργασιακών Σχέσεων & 
Κοινωνικής Ασφάλισης 
Τμήμα Κοινωνικής Προστασίας & 
Υγείας
Τμήμα Αντιμετώπισης της Βίας 
λόγω Φύλου
Συμβουλευτικά Κέντρα
Δ/ΝΣΗ ΤΕΚΜΗΡΙΩΣΗΣ & ΠΛΗΡΟΦΟΡΗΣΗΣ:",183,Non-RespA,ΤΜΗΜ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΑΣΦΑΛΙΣ ΤΜΗΜ ΚΟΙΝΩΝ ΠΡΟΣΤΑΣ ΥΓΕΙ ΤΜΗΜ ΑΝΤΙΜΕΤΩΠΙΣ ΒΙ ΦΥΛ ΣΥΜΒΟΥΛΕΥΤ ΚΕΝΤΡ Δ ΝΣ ΤΕΚΜΗΡΙΩΣ ΠΛΗΡΟΦΟΡΗΣ,125,52,469,71,0.568,Irrelevant,7,2,5,18
221,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,14,4,1,3,0,0,Non-Org,0,0,0,0,0,0,0,"Τμήμα Τεκμηρίωσης
Τμήμα Πληροφόρησης
Τμήμα Βιβλιοθήκης
Δ/ΝΣΗ ΕΥΡΩΠΑΪΚΗΣ ΠΟΛΙΤΙΚΗΣ 
& ΔΙΕΘΝΟΥΣ ΣΥΝΕΡΓΑΣΙΑΣ:",106,Non-RespA,ΤΜΗΜ ΤΕΚΜΗΡΙΩΣ ΤΜΗΜ ΠΛΗΡΟΦΟΡΗΣ ΤΜΗΜ ΒΙΒΛΙΟΘΗΚ Δ ΝΣ ΕΥΡΩΠΑΪΚΗΣ ΠΟΛΙΤ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ,82,84,705,41,0.5,Irrelevant,4,1,3,11
222,0,0,0,0,21,NoIdea,0,0,20080100017.pdf,0,2,15,4,1,3,0,1,Non-Org,8,0,0,0,0,0,0,"Τμήμα Ευρωπαϊκής Πολιτικής
Τμήμα Διεθνούς Συνεργασίας & 
Διεθνών Οργανισμών
Δ/ΝΣΗ ΔΙΟΙΚΗΤΙΚΟΥ – ΟΙΚΟΝΟΜΙΚΟΥ & ΟΡΓΑΝΩΣΗΣ:",120,Non-RespA,ΤΜΗΜ ΕΥΡΩΠΑΙΚ ΠΟΛΙΤ ΤΜΗΜ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΟΡΓΑΝΙΣΜ Δ ΝΣ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΟΡΓΑΝΩΣ,83,116,938,38,0.4578313253,Irrelevant,4,1,3,12